Generator,Label,Image_Path,Caption_ID,Full_Text,Min_Prob,Avg_Prob,Word_Prob_Details
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00012371.JPEG,10,"blueberries, nectarines, peaches and cherries are arranged on a glass dish",0.0188,0.5376,"blue(0.02) | ##berries(0.70) | ,(0.72) | nectar(0.07) | ##ines(0.97) | ,(0.72) | peach(0.26) | ##es(1.00) | and(0.35) | cher(0.24) | ##ries(1.00) | are(0.43) | arranged(0.17) | on(0.52) | a(0.96) | glass(0.52) | dish(0.04) | [SEP](1.00)"
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019827.JPEG,1,"fireplace in the dark with a candle lit, on the floor",0.0197,0.3081,"fireplace(0.02) | in(0.03) | the(0.44) | dark(0.54) | with(0.54) | a(0.61) | candle(0.19) | lit(0.32) | ,(0.03) | on(0.08) | the(0.16) | floor(0.03) | [SEP](1.00)"
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019827.JPEG,2,"candles are a great choice for home - made, waxless wax",0.0107,0.1978,"candles(0.03) | are(0.37) | a(0.03) | great(0.14) | choice(0.03) | for(0.65) | home(0.02) | -(0.01) | made(0.50) | ,(0.12) | wax(0.02) | ##less(0.26) | wax(0.13) | [SEP](0.47)"
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019827.JPEG,3,reddish red candle with light burning on dark surface,0.0193,0.2359,reddish(0.02) | red(0.23) | candle(0.73) | with(0.41) | light(0.04) | burning(0.09) | on(0.12) | dark(0.17) | surface(0.25) | [SEP](0.30)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019827.JPEG,4,lighted candle with red candle in dark room with light shining in front,0.0279,0.3155,lighted(0.03) | candle(0.64) | with(0.40) | red(0.24) | candle(0.17) | in(0.27) | dark(0.56) | room(0.59) | with(0.60) | light(0.06) | shining(0.15) | in(0.07) | front(0.03) | [SEP](0.62)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019827.JPEG,5,illuminated candle on black background with small red flame,0.0219,0.3209,illuminated(0.02) | candle(0.58) | on(0.08) | black(0.20) | background(0.37) | with(0.61) | small(0.04) | red(0.26) | flame(0.38) | [SEP](0.66)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019827.JPEG,6,##ng lit candle sitting on surface in dark with soft light and reflections,0.0095,0.2913,##ng(0.02) | lit(0.06) | candle(0.75) | sitting(0.10) | on(0.52) | surface(0.03) | in(0.28) | dark(0.86) | with(0.12) | soft(0.02) | light(0.38) | and(0.02) | reflections(0.01) | [SEP](0.92)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019827.JPEG,7,macro - close up of a candle that glows in the dark,0.0185,0.4543,macro(0.02) | -(0.03) | close(0.22) | up(0.41) | of(0.78) | a(0.72) | candle(0.22) | that(0.10) | glow(0.04) | ##s(1.00) | in(0.21) | the(0.75) | dark(0.90) | [SEP](0.96)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019827.JPEG,8,flame of red candle with black background,0.0239,0.4165,flame(0.02) | of(0.45) | red(0.09) | candle(0.91) | with(0.25) | black(0.08) | background(1.00) | [SEP](0.52)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019827.JPEG,9,somebody can be stirring you up to have a candle with a cracker at one end,0.0142,0.2851,somebody(0.02) | can(0.10) | be(0.04) | stirring(0.01) | you(0.16) | up(0.70) | to(0.13) | have(0.02) | a(0.72) | candle(0.56) | with(0.08) | a(0.46) | crack(0.03) | ##er(0.18) | at(0.02) | one(0.06) | end(0.83) | [SEP](1.00)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019827.JPEG,10,##ood there is a candle with a single lit candle in it,0.0183,0.492,##ood(0.02) | there(0.08) | is(0.92) | a(1.00) | candle(0.31) | with(0.21) | a(0.87) | single(0.02) | lit(0.18) | candle(0.79) | in(0.45) | it(0.54) | [SEP](1.00)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00025985.JPEG,1,##boat in the water with flowers tied to the top of the boat,0.0188,0.437,##boat(0.02) | in(0.11) | the(0.46) | water(0.63) | with(0.53) | flowers(0.30) | tied(0.10) | to(0.96) | the(0.49) | top(0.05) | of(0.46) | the(0.36) | boat(0.64) | [SEP](1.00)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00025985.JPEG,2,overhead view of a boat tied to a pier on water,0.0207,0.4383,overhead(0.02) | view(0.86) | of(1.00) | a(0.57) | boat(0.08) | tied(0.07) | to(0.78) | a(0.84) | pier(0.17) | on(0.04) | water(0.07) | [SEP](0.75)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00025985.JPEG,3,ang gondola at the shore line of a venice canal,0.0133,0.4298,a(0.03) | ##ng(0.02) | go(0.51) | ##ndo(1.00) | ##la(0.72) | at(0.02) | the(0.49) | shore(0.01) | line(0.03) | of(0.60) | a(0.82) | venice(0.01) | canal(1.00) | [SEP](0.74)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00025985.JPEG,4,waterway in the water with gondola and flowers,0.0229,0.3153,waterway(0.02) | in(0.09) | the(0.23) | water(0.18) | with(0.55) | go(0.34) | ##ndo(1.00) | ##la(0.61) | and(0.25) | flowers(0.13) | [SEP](0.06)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00025985.JPEG,5,view from a gondola in venice's grand canal with a red rose flower,0.021,0.4318,view(0.02) | from(0.36) | a(0.30) | go(0.89) | ##ndo(1.00) | ##la(1.00) | in(0.14) | venice(0.49) | '(0.04) | s(1.00) | grand(0.50) | canal(1.00) | with(0.22) | a(0.29) | red(0.19) | rose(0.10) | flower(0.02) | [SEP](0.24)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00025985.JPEG,6,boat in canal with red flowers parked on side of boat,0.0141,0.3378,boat(0.02) | in(0.18) | canal(0.08) | with(0.68) | red(0.17) | flowers(0.69) | parked(0.01) | on(0.28) | side(0.19) | of(0.52) | boat(0.34) | [SEP](0.89)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00025985.JPEG,7,attached gondola is full of flowers in a canal,0.0143,0.4301,attached(0.02) | go(0.51) | ##ndo(1.00) | ##la(0.84) | is(0.01) | full(0.02) | of(1.00) | flowers(0.54) | in(0.16) | a(0.26) | canal(0.27) | [SEP](0.52)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00025985.JPEG,8,view from a gondola boat with red flowers sitting next to a dock,0.021,0.4759,view(0.02) | from(0.36) | a(0.30) | go(0.89) | ##ndo(1.00) | ##la(1.00) | boat(0.15) | with(0.18) | red(0.12) | flowers(0.88) | sitting(0.05) | next(0.06) | to(1.00) | a(0.37) | dock(0.24) | [SEP](1.00)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00025985.JPEG,9,canal gondolas on a very calm day near a red umbrella,0.0132,0.3043,canal(0.02) | go(0.11) | ##ndo(1.00) | ##las(0.20) | on(0.07) | a(0.48) | very(0.01) | calm(0.08) | day(0.66) | near(0.04) | a(0.51) | red(0.03) | umbrella(0.04) | [SEP](1.00)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00025985.JPEG,10,underside of a gondola at the waterside and another side,0.0121,0.3392,underside(0.02) | of(0.57) | a(0.67) | go(0.69) | ##ndo(1.00) | ##la(1.00) | at(0.02) | the(0.35) | waters(0.01) | ##ide(0.14) | and(0.03) | another(0.04) | side(0.03) | [SEP](0.17)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019656.JPEG,1,laptop in a round box is opened up showing its side,0.0206,0.1973,laptop(0.02) | in(0.16) | a(0.61) | round(0.14) | box(0.23) | is(0.03) | opened(0.20) | up(0.02) | showing(0.03) | its(0.15) | side(0.04) | [SEP](0.74)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019656.JPEG,2,someone is putting something in their open safe box on the table,0.0186,0.3674,someone(0.03) | is(0.53) | putting(0.05) | something(0.12) | in(0.60) | their(0.09) | open(0.02) | safe(0.41) | box(0.80) | on(0.13) | the(0.39) | table(0.62) | [SEP](1.00)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019656.JPEG,3,zodiac door for digital solar panel for outdoor storage,0.0089,0.1284,zodiac(0.02) | door(0.02) | for(0.09) | digital(0.02) | solar(0.01) | panel(0.16) | for(0.04) | outdoor(0.01) | storage(0.02) | [SEP](0.89)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019656.JPEG,4,wallet box and charger with two cards attached and a blue coin,0.0084,0.1913,wallet(0.02) | box(0.05) | and(0.04) | charge(0.01) | ##r(1.00) | with(0.30) | two(0.01) | cards(0.04) | attached(0.12) | and(0.08) | a(0.51) | blue(0.04) | coin(0.01) | [SEP](0.45)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019656.JPEG,5,clocks in a storage box and a card holder for electronic devices,0.011,0.292,clocks(0.02) | in(0.12) | a(0.66) | storage(0.01) | box(0.53) | and(0.02) | a(0.42) | card(0.03) | holder(0.36) | for(0.11) | electronic(0.06) | devices(0.47) | [SEP](1.00)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019656.JPEG,6,chinese black desktop with electronic keypad sitting on table,0.0088,0.1424,chinese(0.02) | black(0.01) | desktop(0.01) | with(0.04) | electronic(0.13) | key(0.16) | ##pad(0.13) | sitting(0.02) | on(0.32) | table(0.07) | [SEP](0.66)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019656.JPEG,7,##table with electronic electronic clock attached for alarm,0.0143,0.0882,##table(0.02) | with(0.23) | electronic(0.14) | electronic(0.13) | clock(0.05) | attached(0.01) | for(0.02) | alarm(0.02) | [SEP](0.17)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019656.JPEG,8,underside view of a small safe box with a door and key,0.0227,0.384,underside(0.02) | view(0.46) | of(1.00) | a(0.60) | small(0.12) | safe(0.16) | box(0.56) | with(0.59) | a(0.68) | door(0.04) | and(0.04) | key(0.23) | [SEP](0.50)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019656.JPEG,9,metal and black safe on black stand with door open,0.0089,0.2728,metal(0.02) | and(0.05) | black(0.27) | safe(0.09) | on(0.01) | black(0.08) | stand(0.10) | with(0.69) | door(0.03) | open(0.85) | [SEP](0.82)
Midjourney,real,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/0_real/ILSVRC2012_val_00019656.JPEG,10,"metal electronic electronic electronic equipment, electronic computer electronic device",0.0073,0.1535,"metal(0.02) | electronic(0.05) | electronic(0.14) | electronic(0.15) | equipment(0.01) | ,(0.06) | electronic(0.18) | computer(0.01) | electronic(0.01) | device(0.38) | [SEP](0.68)"
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/179_midjourney_88.png,1,close up of a black dog with brown eyes and brown nose,0.0242,0.4776,close(0.02) | up(0.60) | of(0.74) | a(0.79) | black(0.66) | dog(0.91) | with(0.55) | brown(0.12) | eyes(0.66) | and(0.16) | brown(0.05) | nose(0.10) | [SEP](0.84)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/179_midjourney_88.png,2,"begging pitter has a big, black face and blue eyes",0.0189,0.2971,"begging(0.02) | pit(0.04) | ##ter(0.09) | has(0.02) | a(0.28) | big(0.05) | ,(0.08) | black(0.12) | face(0.42) | and(0.46) | blue(0.29) | eyes(1.00) | [SEP](1.00)"
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/179_midjourney_88.png,3,doorway way to photograph dog's head with one eye open,0.0186,0.3062,doorway(0.02) | way(0.02) | to(0.40) | photograph(0.02) | dog(0.09) | '(0.18) | s(1.00) | head(0.05) | with(0.29) | one(0.02) | eye(0.73) | open(0.33) | [SEP](0.82)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/179_midjourney_88.png,4,the dog has large eyes as he stares at the camera,0.0223,0.4112,the(0.02) | dog(0.47) | has(0.26) | large(0.05) | eyes(0.18) | as(0.03) | he(0.31) | stares(0.35) | at(0.32) | the(0.94) | camera(1.00) | [SEP](1.00)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/179_midjourney_88.png,5,that is a close up picture of a black dog sitting on the ground,0.0193,0.5856,that(0.02) | is(0.53) | a(0.86) | close(0.25) | up(0.85) | picture(0.20) | of(1.00) | a(1.00) | black(0.42) | dog(1.00) | sitting(0.03) | on(0.71) | the(0.35) | ground(0.57) | [SEP](1.00)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/179_midjourney_88.png,6,##oooooo cute black dog with blue eyes and a red leash,0.0214,0.4497,##oo(0.02) | ##oo(0.74) | ##oo(0.75) | cute(0.05) | black(0.32) | dog(0.83) | with(0.60) | blue(0.38) | eyes(1.00) | and(0.15) | a(0.44) | red(0.06) | leash(0.03) | [SEP](0.92)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/179_midjourney_88.png,7,##table black dog with a brown collar and a red collar sitting on a tiled patio,0.0187,0.35,##table(0.02) | black(0.42) | dog(0.88) | with(0.55) | a(0.11) | brown(0.12) | collar(0.31) | and(0.35) | a(0.14) | red(0.13) | collar(0.39) | sitting(0.06) | on(0.64) | a(0.68) | tiled(0.03) | patio(0.13) | [SEP](1.00)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/179_midjourney_88.png,8,they are two dogs staring directly at the camera as they stand on the sidewalk,0.0215,0.4525,they(0.03) | are(0.69) | two(0.31) | dogs(0.22) | staring(0.08) | directly(0.06) | at(0.78) | the(0.95) | camera(1.00) | as(0.02) | they(0.70) | stand(0.25) | on(0.34) | the(0.45) | sidewalk(0.36) | [SEP](1.00)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/179_midjourney_88.png,9,smiling black dog with eyes open sitting on pavement and brick wall,0.0126,0.3811,smiling(0.02) | black(0.70) | dog(0.88) | with(0.44) | eyes(0.01) | open(0.08) | sitting(0.16) | on(0.76) | pavement(0.05) | and(0.02) | brick(0.37) | wall(0.47) | [SEP](1.00)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/179_midjourney_88.png,10,looking at the camera is staring to the right with a very serious look on her face,0.0187,0.439,looking(0.02) | at(0.33) | the(0.81) | camera(0.98) | is(0.03) | staring(0.04) | to(0.02) | the(0.94) | right(0.46) | with(0.17) | a(0.47) | very(0.09) | serious(0.03) | look(0.74) | on(0.66) | her(0.09) | face(1.00) | [SEP](1.00)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/706_midjourney_169.png,1,there is a table and four chairs near a potted plant,0.0262,0.5174,there(0.04) | is(0.60) | a(1.00) | table(0.43) | and(0.36) | four(0.30) | chairs(1.00) | near(0.03) | a(0.60) | pot(0.20) | ##ted(1.00) | plant(0.55) | [SEP](0.62)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/706_midjourney_169.png,2,tile table set with four red chairs and a vase full of flowers,0.0185,0.4513,tile(0.02) | table(0.39) | set(0.06) | with(0.47) | four(0.33) | red(0.14) | chairs(0.89) | and(0.46) | a(0.38) | vase(0.32) | full(0.04) | of(1.00) | flowers(0.95) | [SEP](0.86)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/706_midjourney_169.png,3,a pair of chairs and a table set in a backyard,0.0223,0.3946,a(0.04) | pair(0.02) | of(1.00) | chairs(0.44) | and(0.12) | a(0.79) | table(0.92) | set(0.08) | in(0.11) | a(0.62) | backyard(0.09) | [SEP](0.50)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/706_midjourney_169.png,4,an view of a table and chairs in a stone patio,0.0082,0.466,an(0.02) | view(0.01) | of(1.00) | a(0.87) | table(0.34) | and(0.34) | chairs(0.65) | in(0.15) | a(0.77) | stone(0.07) | patio(0.69) | [SEP](0.68)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/706_midjourney_169.png,5,marble table set with red chairs and vases on stone patio,0.0191,0.4031,marble(0.02) | table(0.35) | set(0.07) | with(0.54) | red(0.14) | chairs(0.83) | and(0.56) | vase(0.08) | ##s(0.44) | on(0.22) | stone(0.17) | patio(0.94) | [SEP](0.87)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/706_midjourney_169.png,6,several chairs are around a table in a patio area with a lawn and potted flowers,0.0088,0.3961,several(0.02) | chairs(0.56) | are(0.20) | around(0.45) | a(0.78) | table(0.55) | in(0.10) | a(0.61) | patio(0.21) | area(0.32) | with(0.20) | a(0.29) | lawn(0.01) | and(0.14) | pot(0.07) | ##ted(1.00) | flowers(0.67) | [SEP](0.95)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/706_midjourney_169.png,7,concrete patio with flowers on circular table and black chair set in front of the house,0.0171,0.3017,concrete(0.03) | patio(0.83) | with(0.53) | flowers(0.02) | on(0.18) | circular(0.02) | table(0.94) | and(0.58) | black(0.05) | chair(0.03) | set(0.18) | in(0.03) | front(0.10) | of(0.49) | the(0.02) | house(0.11) | [SEP](1.00)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/706_midjourney_169.png,8,circular patio with large tile table and chairs and flowers on table,0.0072,0.3334,circular(0.02) | patio(0.20) | with(0.10) | large(0.01) | tile(0.05) | table(0.88) | and(0.64) | chairs(0.52) | and(0.27) | flowers(0.27) | on(0.23) | table(0.14) | [SEP](1.00)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/706_midjourney_169.png,9,these are the chairs are red and white and the table is black,0.0237,0.4074,these(0.02) | are(0.33) | the(0.05) | chairs(0.70) | are(0.34) | red(0.16) | and(0.43) | white(0.03) | and(0.16) | the(0.44) | table(0.92) | is(0.81) | black(0.48) | [SEP](0.83)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/706_midjourney_169.png,10,flagstone outdoor dining table with chairs and flowers on top,0.0224,0.4065,flags(0.02) | ##tone(0.83) | outdoor(0.03) | dining(0.27) | table(0.65) | with(0.44) | chairs(0.34) | and(0.69) | flowers(0.29) | on(0.32) | top(0.17) | [SEP](0.85)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/405_midjourney_88.png,1,"some sort of large, futuristic looking, passenger balloon in the sky",0.0081,0.3076,"some(0.02) | sort(0.06) | of(1.00) | large(0.15) | ,(0.09) | futuristic(0.03) | looking(0.28) | ,(0.15) | passenger(0.01) | balloon(0.02) | in(0.18) | the(0.74) | sky(0.64) | [SEP](0.94)"
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/405_midjourney_88.png,2,wrinkled sepia photograph of an overcast sky and a small balloon,0.0139,0.3899,wrinkled(0.02) | sep(0.12) | ##ia(1.00) | photograph(0.41) | of(1.00) | an(0.36) | over(0.01) | ##cast(0.63) | sky(0.54) | and(0.12) | a(0.58) | small(0.04) | balloon(0.02) | [SEP](0.61)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/405_midjourney_88.png,3,airplane flying low in the sky with cloudy ground below,0.0154,0.429,airplane(0.02) | flying(0.47) | low(0.02) | in(0.19) | the(0.93) | sky(0.73) | with(0.54) | cloudy(0.02) | ground(0.07) | below(0.88) | [SEP](0.85)
Midjourney,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/Midjourney/1_fake/405_midjourney_88.png,4,spaceship shaped object flying in the sky on an overcast day,0.0223,0.5218,spaceship(0.02) | shaped(0.37) | object(0.13) | flying(0.45) | in(0.27) | the(0.78) | sky(0.69) | on(0.03) | an(0.07) | over(0.97) | ##cast(1.00) | day(1.00) | [SEP](1.00)
